,step,train_error,validation_error
114,2280,0.8333333134651184,0.5
115,2300,0.0833333358168602,0.3333333432674408
116,2320,0.5,0.8333333134651184
117,2340,0.5,0.75
118,2360,0.5,0.5
119,2380,0.9166666865348816,0.5833333134651184
120,2400,0.0833333358168602,0.5
121,2420,0.4166666567325592,0.6666666865348816
122,2440,0.75,0.4166666567325592
123,2460,0.1666666716337204,0.1666666716337204
124,2480,0.3333333432674408,0.5833333134651184
125,2500,0.6666666865348816,0.5
126,2520,0.25,0.5833333134651184
127,2540,0.3333333432674408,0.4166666567325592
128,2560,0.3333333432674408,0.1666666716337204
129,2580,0.3333333432674408,0.4166666567325592
130,2600,0.1666666716337204,0.5833333134651184
131,2620,0.0833333358168602,0.25
132,2640,0.25,0.4166666567325592
133,2660,0.25,0.5
134,2680,0.3333333432674408,0.3333333432674408
135,2700,0.3333333432674408,0.3333333432674408
136,2720,0.0833333358168602,0.25
137,2740,0.5833333134651184,0.5
138,2760,0.0,0.25
139,2780,0.0833333358168602,0.5
140,2800,0.5,0.6666666865348816
141,2820,0.0833333358168602,0.9166666865348816
142,2840,0.3333333432674408,0.5833333134651184
143,2860,0.1666666716337204,0.5
144,2880,0.25,0.5
145,2900,0.1666666716337204,0.3333333432674408
146,2920,0.75,0.1666666716337204
147,2940,0.5,0.5
148,2960,0.1666666716337204,0.3333333432674408
149,2980,0.0833333358168602,0.5
150,3000,0.0833333358168602,0.4166666567325592
151,3020,0.3333333432674408,0.6666666865348816
152,3040,0.3333333432674408,0.5833333134651184
153,3060,0.0,0.5
154,3080,0.0833333358168602,0.3333333432674408
155,3100,0.25,0.1666666716337204
156,3120,0.0833333358168602,0.4166666567325592
157,3140,0.1666666716337204,0.8333333134651184
158,3160,0.0833333358168602,0.4166666567325592
159,3180,0.4166666567325592,0.9166666865348816
160,3200,0.0,0.5
161,3220,0.75,0.5833333134651184
162,3240,0.1666666716337204,0.4166666567325592
163,3260,0.4166666567325592,0.5833333134651184
164,3280,0.25,0.3333333432674408
165,3300,0.1666666716337204,0.0833333358168602
166,3320,0.6666666865348816,0.4166666567325592
167,3340,0.1666666716337204,0.4166666567325592
168,3360,0.0833333358168602,0.5
169,3380,0.5833333134651184,0.5833333134651184
170,3400,0.0833333358168602,0.5833333134651184
171,3420,0.1666666716337204,0.3333333432674408
172,3440,0.0833333358168602,0.0833333358168602
173,3460,0.3333333432674408,0.25
174,3480,0.25,0.3333333432674408
175,3500,0.0,0.25
176,3520,0.5,0.1666666716337204
177,3540,0.0,0.1666666716337204
178,3560,0.75,0.4166666567325592
179,3580,0.0,0.1666666716337204
180,3600,0.0,0.3333333432674408
181,3620,0.4166666567325592,0.0833333358168602
182,3640,0.0833333358168602,0.5833333134651184
183,3660,0.0,0.4166666567325592
184,3680,0.0,0.0833333358168602
185,3700,0.25,0.3333333432674408
186,3720,0.25,0.5833333134651184
187,3740,0.0,0.4166666567325592
188,3760,0.0833333358168602,0.5
189,3780,0.0,0.6666666865348816
190,3800,0.1666666716337204,0.0
191,3820,0.0833333358168602,0.5833333134651184
192,3840,0.9166666865348816,0.5
193,3860,0.0833333358168602,0.0833333358168602
194,3880,0.25,0.25
195,3900,0.5833333134651184,0.25
196,3920,0.25,0.6666666865348816
197,3940,0.0833333358168602,0.3333333432674408
198,3960,0.1666666716337204,0.0833333358168602
199,3980,0.4166666567325592,0.4166666567325592
200,4000,0.0833333358168602,0.1666666716337204
201,4020,0.5833333134651184,0.1666666716337204
202,4040,0.1666666716337204,0.5
203,4060,0.25,0.5
204,4080,0.0,0.3333333432674408
205,4100,0.0,0.25
206,4120,0.0,0.0833333358168602
207,4140,0.1666666716337204,0.6666666865348816
208,4160,0.5,0.4166666567325592
209,4180,0.6666666865348816,0.0833333358168602
210,4200,0.0833333358168602,0.4166666567325592
211,4220,0.0,0.0833333358168602
212,4240,0.0833333358168602,0.3333333432674408
213,4260,0.0,0.6666666865348816
214,4280,0.0,0.3333333432674408
215,4300,0.0,0.4166666567325592
216,4320,0.1666666716337204,0.1666666716337204
217,4340,0.4166666567325592,0.4166666567325592
218,4360,0.0,0.4166666567325592
219,4380,0.4166666567325592,0.8333333134651184
220,4400,0.0833333358168602,0.5
221,4420,0.0833333358168602,0.4166666567325592
222,4440,0.25,0.25
223,4460,0.4166666567325592,0.25
224,4480,0.3333333432674408,0.6666666865348816
225,4500,0.3333333432674408,0.25
226,4520,0.0833333358168602,0.3333333432674408
227,4540,0.0833333358168602,0.5833333134651184
228,4560,0.1666666716337204,0.5
229,4580,0.5833333134651184,0.25
230,4600,0.0,0.0
231,4620,0.25,0.5833333134651184
232,4640,0.0,0.5833333134651184
233,4660,0.3333333432674408,0.1666666716337204
234,4680,0.0833333358168602,0.1666666716337204
235,4700,0.0,0.3333333432674408
236,4720,0.1666666716337204,0.4166666567325592
237,4740,0.1666666716337204,0.5
238,4760,0.0,0.4166666567325592
239,4780,0.0833333358168602,0.1666666716337204
240,4800,0.0833333358168602,0.25
241,4820,0.0833333358168602,0.25
242,4840,0.25,0.4166666567325592
243,4860,0.25,0.3333333432674408
244,4880,0.0,0.8333333134651184
245,4900,0.25,0.1666666716337204
246,4920,0.0833333358168602,0.3333333432674408
247,4940,0.0,0.0833333358168602
248,4960,0.4166666567325592,0.3333333432674408
249,4980,0.0833333358168602,0.5
250,5000,0.0,0.4166666567325592
251,5020,0.1666666716337204,0.3333333432674408
252,5040,0.0833333358168602,0.4166666567325592
253,5060,0.5,0.6666666865348816
254,5080,0.0833333358168602,0.5833333134651184
255,5100,0.0,0.1666666716337204
256,5120,1.0,0.6666666865348816
257,5140,0.3333333432674408,0.3333333432674408
258,5160,0.1666666716337204,0.4166666567325592
259,5180,0.0833333358168602,0.3333333432674408
260,5200,0.1666666716337204,0.6666666865348816
261,5220,0.1666666716337204,0.5
262,5240,0.0,0.3333333432674408
263,5260,0.0,0.5
264,5280,0.0833333358168602,0.4166666567325592
265,5300,0.0833333358168602,0.3333333432674408
266,5320,0.0833333358168602,0.5
267,5340,0.0833333358168602,0.25
268,5360,0.0833333358168602,0.1666666716337204
269,5380,0.6666666865348816,0.8333333134651184
270,5400,0.0833333358168602,0.1666666716337204
271,5420,0.0833333358168602,0.4166666567325592
272,5440,0.0,0.1666666716337204
273,5460,0.0,0.3333333432674408
274,5480,0.0,0.3333333432674408
275,5500,0.0,0.5833333134651184
276,5520,0.25,0.5
277,5540,0.25,0.5
278,5560,0.0,0.25
279,5580,0.0833333358168602,0.5
280,5600,0.0833333358168602,0.4166666567325592
281,5620,0.0,0.4166666567325592
282,5640,0.0833333358168602,0.4166666567325592
283,5660,0.25,0.6666666865348816
284,5680,0.4166666567325592,0.4166666567325592
285,5700,0.0833333358168602,0.5
286,5720,0.1666666716337204,0.25
287,5740,0.0833333358168602,0.1666666716337204
288,5760,0.0833333358168602,0.1666666716337204
289,5780,0.0,0.4166666567325592
290,5800,0.25,0.5833333134651184
291,5820,0.0,0.4166666567325592
292,5840,0.0,0.1666666716337204
293,5860,0.0,0.4166666567325592
294,5880,1.0,0.25
295,5900,0.1666666716337204,0.5833333134651184
296,5920,0.0833333358168602,0.4166666567325592
297,5940,0.0833333358168602,0.3333333432674408
298,5960,0.0833333358168602,0.5
299,5980,0.0833333358168602,0.5
300,6000,0.0,0.4166666567325592
301,6020,0.0,0.4166666567325592
302,6040,0.0833333358168602,0.25
303,6060,0.5,0.25
304,6080,0.0,0.3333333432674408
305,6100,0.0,0.3333333432674408
306,6120,0.1666666716337204,0.5833333134651184
307,6140,0.0,0.25
308,6160,0.25,0.3333333432674408
309,6180,0.0833333358168602,0.0833333358168602
310,6200,0.4166666567325592,0.6666666865348816
311,6220,0.1666666716337204,0.3333333432674408
312,6240,0.0,0.3333333432674408
313,6260,0.0,0.4166666567325592
314,6280,0.1666666716337204,0.5
315,6300,0.0,0.5
316,6320,0.0,0.3333333432674408
317,6340,0.0833333358168602,0.75
318,6360,0.5,0.0833333358168602
319,6380,0.0833333358168602,0.25
320,6400,0.0833333358168602,0.3333333432674408
321,6420,0.0833333358168602,0.25
322,6440,0.0,0.5833333134651184
323,6460,0.0,0.5833333134651184
324,6480,0.0,0.4166666567325592
325,6500,0.0,0.4166666567325592
326,6520,0.0,0.4166666567325592
327,6540,0.4166666567325592,0.4166666567325592
328,6560,0.0,0.3333333432674408
329,6580,0.3333333432674408,0.5
330,6600,0.0,0.25
331,6620,0.5833333134651184,0.0833333358168602
332,6640,0.5,0.8333333134651184
333,6660,0.0,0.1666666716337204
334,6680,0.1666666716337204,0.3333333432674408
335,6700,0.0,0.25
336,6720,0.0833333358168602,0.3333333432674408
337,6740,0.25,0.3333333432674408
338,6760,0.0,0.25
339,6780,0.4166666567325592,0.0833333358168602
340,6800,0.0,0.25
341,6820,0.0,0.5
342,6840,0.0,0.25
343,6860,0.25,0.4166666567325592
344,6880,0.0,0.1666666716337204
345,6900,0.4166666567325592,0.25
346,6920,0.0,0.25
347,6940,0.0,0.3333333432674408
348,6960,0.0,0.25
349,6980,0.0833333358168602,0.5833333134651184
350,7000,0.5,0.8333333134651184
351,7020,0.0,0.4166666567325592
352,7040,0.8333333134651184,0.25
353,7060,0.0,0.0
354,7080,0.0,0.1666666716337204
355,7100,0.0,0.3333333432674408
356,7120,0.0,0.0833333358168602
357,7140,0.0,0.0833333358168602
358,7160,0.4166666567325592,0.3333333432674408
359,7180,0.0,0.25
360,7200,0.0,0.25
361,7220,0.0,0.5
362,7240,0.0,0.25
363,7260,0.0,0.25
364,7280,0.0,0.1666666716337204
365,7300,0.0,0.25
366,7320,0.0833333358168602,0.3333333432674408
367,7340,0.0833333358168602,0.1666666716337204
368,7360,0.0,0.1666666716337204
369,7380,0.0,0.3333333432674408
370,7400,0.0833333358168602,0.6666666865348816
371,7420,0.0,0.3333333432674408
372,7440,0.0,0.4166666567325592
373,7460,0.0,0.0833333358168602
374,7480,0.0833333358168602,0.6666666865348816
375,7500,0.0833333358168602,0.3333333432674408
376,7520,0.1666666716337204,0.5
377,7540,0.0833333358168602,0.3333333432674408
378,7560,0.1666666716337204,0.4166666567325592
379,7580,0.0,0.25
380,7600,0.0,0.4166666567325592
381,7620,0.0,0.0833333358168602
382,7640,0.0,0.1666666716337204
383,7660,0.0,0.4166666567325592
384,7680,0.4166666567325592,0.6666666865348816
385,7700,0.0,0.0833333358168602
386,7720,0.0833333358168602,0.4166666567325592
387,7740,0.0,0.0833333358168602
388,7760,0.0,0.25
389,7780,0.0833333358168602,0.3333333432674408
390,7800,0.0,0.25
391,7820,0.0,0.25
392,7840,0.0,0.0833333358168602
393,7860,0.0833333358168602,0.3333333432674408
394,7880,0.3333333432674408,0.4166666567325592
395,7900,0.1666666716337204,0.1666666716337204
396,7920,0.0,0.3333333432674408
397,7940,0.0,0.25
398,7960,0.5833333134651184,0.4166666567325592
399,7980,0.0,0.0833333358168602
400,8000,0.0,0.1666666716337204
401,8020,0.0,0.0833333358168602
402,8040,0.0833333358168602,0.25
403,8060,0.0,0.1666666716337204
404,8080,0.0,0.3333333432674408
405,8100,0.0833333358168602,0.0
406,8120,0.0833333358168602,0.4166666567325592
407,8140,0.0833333358168602,0.25
408,8160,0.0,0.0
409,8180,0.0833333358168602,0.1666666716337204
410,8200,0.0,0.4166666567325592
411,8220,0.0833333358168602,0.4166666567325592
412,8240,0.0833333358168602,0.25
413,8260,0.0833333358168602,0.1666666716337204
414,8280,0.0,0.1666666716337204
415,8300,0.0,0.1666666716337204
416,8320,0.0,0.25
417,8340,0.0,0.5
418,8360,0.0833333358168602,0.0
419,8380,0.1666666716337204,0.5
420,8400,0.3333333432674408,0.1666666716337204
421,8420,0.0,0.3333333432674408
422,8440,0.0,0.25
423,8460,0.1666666716337204,0.3333333432674408
424,8480,0.0,0.0833333358168602
425,8500,0.0833333358168602,0.3333333432674408
426,8520,0.0,0.1666666716337204
427,8540,0.0,0.4166666567325592
428,8560,0.5,0.3333333432674408
429,8580,0.0,0.1666666716337204
430,8600,0.0,0.1666666716337204
431,8620,0.0,0.1666666716337204
432,8640,0.0833333358168602,0.1666666716337204
433,8660,0.0,0.3333333432674408
434,8680,0.0,0.1666666716337204
435,8700,0.0,0.75
436,8720,0.25,0.1666666716337204
437,8740,0.0833333358168602,0.3333333432674408
438,8760,0.0,0.1666666716337204
439,8780,0.0,0.25
440,8800,0.0,0.25
441,8820,0.0,0.25
442,8840,0.0,0.5
443,8860,0.0,0.0833333358168602
444,8880,0.0833333358168602,0.3333333432674408
445,8900,0.0,0.3333333432674408
446,8920,0.0,0.1666666716337204
447,8940,0.0833333358168602,0.4166666567325592
448,8960,0.0,0.0833333358168602
449,8980,0.0,0.1666666716337204
450,9000,0.0833333358168602,0.1666666716337204
451,9020,0.0,0.0833333358168602
452,9040,0.0,0.25
453,9060,0.0,0.25
454,9080,0.0,0.4166666567325592
455,9100,0.0,0.1666666716337204
456,9120,0.5,0.6666666865348816
457,9140,0.4166666567325592,0.5
458,9160,0.1666666716337204,0.1666666716337204
459,9180,0.0,0.25
460,9200,0.0,0.0833333358168602
461,9220,0.0,0.25
462,9240,0.0,0.0833333358168602
463,9260,0.0,0.0833333358168602
464,9280,0.25,0.5
465,9300,0.0,0.1666666716337204
466,9320,0.0,0.3333333432674408
467,9340,0.0,0.0833333358168602
468,9360,0.0,0.25
469,9380,0.0,0.1666666716337204
470,9400,0.0833333358168602,0.3333333432674408
471,9420,0.0,0.25
472,9440,0.0,0.0833333358168602
473,9460,0.5833333134651184,0.5
474,9480,0.0833333358168602,0.0833333358168602
475,9500,0.0,0.1666666716337204
476,9520,0.0,0.1666666716337204
477,9540,0.1666666716337204,0.5
478,9560,0.0,0.1666666716337204
479,9580,0.0,0.25
480,9600,0.1666666716337204,0.4166666567325592
481,9620,0.1666666716337204,0.25
482,9640,0.0,0.1666666716337204
483,9660,0.0,0.1666666716337204
484,9680,0.0,0.25
485,9700,0.0,0.25
486,9720,0.0,0.1666666716337204
487,9740,0.0,0.0833333358168602
488,9760,0.0,0.1666666716337204
489,9780,0.0,0.3333333432674408
490,9800,0.0833333358168602,0.0833333358168602
491,9820,0.0,0.0833333358168602
492,9840,0.0,0.0
493,9860,0.0,0.25
494,9880,0.0,0.1666666716337204
495,9900,0.3333333432674408,0.1666666716337204
496,9920,0.0,0.1666666716337204
497,9940,0.0,0.4166666567325592
498,9960,0.1666666716337204,0.25
499,9980,0.25,0.25
500,10000,0.0833333358168602,0.5833333134651184
501,10020,0.0,0.0833333358168602
502,10040,0.0,0.1666666716337204
503,10060,0.0,0.4166666567325592
504,10080,0.0,0.25
505,10100,0.0,0.1666666716337204
506,10120,0.0,0.3333333432674408
507,10140,0.0833333358168602,0.4166666567325592
508,10160,0.0,0.5833333134651184
509,10180,0.0,0.0
510,10200,0.0,0.5
511,10220,0.6666666865348816,0.3333333432674408
512,10240,0.0,0.3333333432674408
513,10260,0.0833333358168602,0.5
514,10280,0.0833333358168602,0.0
515,10300,0.0,0.3333333432674408
516,10320,0.0,0.0833333358168602
517,10340,0.0,0.3333333432674408
518,10360,0.0833333358168602,0.1666666716337204
519,10380,0.0,0.0
520,10400,0.0,0.0833333358168602
521,10420,0.0833333358168602,0.3333333432674408
522,10440,0.0,0.0833333358168602
523,10460,0.0,0.0
524,10480,0.0,0.1666666716337204
525,10500,0.0833333358168602,0.75
526,10520,0.0833333358168602,0.1666666716337204
527,10540,0.0,0.0
528,10560,0.0,0.1666666716337204
529,10580,0.0,0.0
530,10600,0.0,0.3333333432674408
531,10620,0.0,0.25
532,10640,0.25,0.1666666716337204
533,10660,0.0,0.1666666716337204
534,10680,0.0,0.25
535,10700,0.0,0.25
536,10720,0.0,0.0833333358168602
537,10740,0.0,0.1666666716337204
538,10760,0.0,0.1666666716337204
539,10780,0.0,0.0833333358168602
540,10800,0.0,0.0833333358168602
541,10820,0.0,0.0
542,10840,0.0,0.0833333358168602
543,10860,0.0,0.25
544,10880,0.0,0.1666666716337204
545,10900,0.25,0.0
546,10920,0.0,0.3333333432674408
547,10940,0.0,0.1666666716337204
548,10960,0.0,0.25
549,10980,0.0,0.1666666716337204
550,11000,0.0,0.0833333358168602
551,11020,0.0,0.5833333134651184
552,11040,0.0,0.0833333358168602
553,11060,0.0,0.1666666716337204
554,11080,0.0,0.1666666716337204
555,11100,0.0,0.5
556,11120,0.0833333358168602,0.1666666716337204
557,11140,0.0,0.0833333358168602
558,11160,0.0833333358168602,0.3333333432674408
559,11180,0.25,0.3333333432674408
560,11200,0.0,0.1666666716337204
561,11220,0.0,0.25
562,11240,0.0,0.4166666567325592
563,11260,0.0,0.0
564,11280,0.0,0.1666666716337204
565,11300,0.0,0.1666666716337204
566,11320,0.0,0.25
567,11340,0.0,0.1666666716337204
568,11360,0.0833333358168602,0.0833333358168602
569,11380,0.0,0.25
570,11400,0.0,0.1666666716337204
571,11420,0.0,0.1666666716337204
572,11440,0.1666666716337204,0.1666666716337204
573,11460,0.0833333358168602,0.25
574,11480,0.0,0.0833333358168602
575,11500,0.0833333358168602,0.25
576,11520,0.0,0.0833333358168602
577,11540,0.0,0.25
578,11560,0.25,0.25
579,11580,0.0,0.0833333358168602
580,11600,0.0833333358168602,0.25
581,11620,0.0,0.1666666716337204
582,11640,0.0,0.25
583,11660,0.0833333358168602,0.1666666716337204
584,11680,0.0,0.4166666567325592
585,11700,0.0,0.1666666716337204
586,11720,0.0,0.0833333358168602
587,11740,0.0,0.0
588,11760,0.0,0.1666666716337204
589,11780,0.0,0.0
590,11800,0.0833333358168602,0.5
591,11820,0.0,0.0
592,11840,0.0,0.1666666716337204
593,11860,0.0,0.3333333432674408
594,11880,0.0,0.4166666567325592
595,11900,0.0,0.5
596,11920,0.0,0.5
597,11940,0.0,0.0833333358168602
598,11960,0.0,0.4166666567325592
599,11980,0.0833333358168602,0.0833333358168602
600,12000,0.0,0.0833333358168602
601,12020,0.0,0.1666666716337204
602,12040,0.0,0.0833333358168602
603,12060,0.0,0.0833333358168602
604,12080,0.0,0.4166666567325592
605,12100,0.0,0.1666666716337204
606,12120,0.0,0.1666666716337204
607,12140,0.0,0.4166666567325592
608,12160,0.0,0.1666666716337204
609,12180,0.75,0.3333333432674408
610,12200,0.0,0.1666666716337204
611,12220,0.0,0.25
612,12240,0.0,0.0833333358168602
613,12260,0.0,0.1666666716337204
614,12280,0.0,0.0833333358168602
615,12300,0.0,0.3333333432674408
616,12320,0.0,0.1666666716337204
617,12340,0.0833333358168602,0.1666666716337204
618,12360,0.1666666716337204,0.0
619,12380,0.0,0.0833333358168602
620,12400,0.0,0.1666666716337204
621,12420,0.0,0.25
622,12440,0.0,0.25
623,12460,0.0,0.0
624,12480,0.0,0.1666666716337204
625,12500,0.0,0.5
626,12520,0.1666666716337204,0.3333333432674408
627,12540,0.0,0.0833333358168602
628,12560,0.0,0.5
629,12580,0.0,0.4166666567325592
630,12600,0.0,0.0833333358168602
631,12620,0.0,0.0833333358168602
632,12640,0.0,0.0
633,12660,0.0,0.0
634,12680,0.0833333358168602,0.25
635,12700,0.0,0.0
636,12720,0.0833333358168602,0.1666666716337204
637,12740,0.0,0.4166666567325592
638,12760,0.0,0.25
639,12780,0.0,0.25
640,12800,0.0,0.0833333358168602
641,12820,0.0,0.4166666567325592
642,12840,0.0833333358168602,0.0833333358168602
643,12860,0.0,0.0833333358168602
644,12880,0.0,0.0833333358168602
645,12900,0.0,0.0833333358168602
646,12920,0.0,0.0
647,12940,0.4166666567325592,0.4166666567325592
648,12960,0.0,0.3333333432674408
649,12980,0.0,0.0
650,13000,0.0,0.0
651,13020,0.0,0.3333333432674408
652,13040,0.1666666716337204,0.25
653,13060,0.0,0.0833333358168602
654,13080,0.0,0.0833333358168602
655,13100,0.0,0.5
656,13120,0.0,0.25
657,13140,0.0,0.3333333432674408
658,13160,0.0,0.0833333358168602
659,13180,0.0,0.0833333358168602
660,13200,0.0,0.0833333358168602
661,13220,0.0,0.0
662,13240,0.0833333358168602,0.0833333358168602
663,13260,0.0,0.5833333134651184
664,13280,0.0,0.0
665,13300,0.0,0.25
666,13320,0.0,0.0
667,13340,0.0,0.3333333432674408
668,13360,0.0,0.4166666567325592
669,13380,0.0,0.0833333358168602
670,13400,0.0,0.0833333358168602
671,13420,0.0,0.0833333358168602
672,13440,0.0833333358168602,0.0
673,13460,0.0,0.0
674,13480,0.0,0.0
675,13500,0.0,0.0
676,13520,0.0,0.1666666716337204
677,13540,0.0,0.0833333358168602
678,13560,0.0,0.3333333432674408
679,13580,0.0833333358168602,0.1666666716337204
680,13600,0.0,0.1666666716337204
681,13620,0.0,0.25
682,13640,0.0,0.1666666716337204
683,13660,0.0,0.5
684,13680,0.0,0.3333333432674408
685,13700,0.0833333358168602,0.1666666716337204
686,13720,0.0,0.0
687,13740,0.0,0.0833333358168602
688,13760,0.0833333358168602,0.1666666716337204
689,13780,0.0,0.0
690,13800,0.0,0.0833333358168602
691,13820,0.0,0.1666666716337204
692,13840,0.0,0.0
693,13860,0.0,0.3333333432674408
694,13880,0.0833333358168602,0.0833333358168602
695,13900,0.0,0.0833333358168602
696,13920,0.0,0.3333333432674408
697,13940,0.1666666716337204,0.5833333134651184
698,13960,0.0,0.1666666716337204
699,13980,0.0,0.0
700,14000,0.0,0.1666666716337204
701,14020,0.0,0.1666666716337204
702,14040,0.0,0.0833333358168602
703,14060,0.0,0.25
704,14080,0.0833333358168602,0.25
705,14100,0.0,0.25
706,14120,0.0,0.25
707,14140,0.0,0.0
708,14160,0.0,0.0833333358168602
709,14180,0.0,0.0833333358168602
710,14200,0.0,0.0833333358168602
711,14220,0.0,0.0833333358168602
712,14240,0.0,0.0
713,14260,0.0833333358168602,0.0
714,14280,0.0,0.0
715,14300,0.0,0.0
716,14320,0.0,0.25
717,14340,0.0,0.1666666716337204
718,14360,0.0,0.0
719,14380,0.0,0.0833333358168602
720,14400,0.0,0.4166666567325592
721,14420,0.0,0.3333333432674408
722,14440,0.0,0.25
723,14460,0.0,0.1666666716337204
724,14480,0.0,0.1666666716337204
725,14500,0.0,0.0833333358168602
726,14520,0.0,0.1666666716337204
727,14540,0.0833333358168602,0.3333333432674408
728,14560,0.0,0.0
729,14580,0.0,0.0833333358168602
730,14600,0.0,0.0833333358168602
731,14620,0.0,0.0833333358168602
732,14640,0.0,0.0
733,14660,0.0,0.3333333432674408
734,14680,0.1666666716337204,0.1666666716337204
735,14700,0.0,0.0
736,14720,0.0,0.0
737,14740,0.0,0.0833333358168602
738,14760,0.0,0.3333333432674408
739,14780,0.0,0.0
740,14800,0.0,0.3333333432674408
741,14820,0.0,0.3333333432674408
742,14840,0.0,0.25
743,14860,0.0,0.25
744,14880,0.0,0.25
745,14900,0.0,0.0833333358168602
746,14920,0.0,0.0833333358168602
747,14940,0.0,0.3333333432674408
748,14960,0.0,0.0833333358168602
749,14980,0.0,0.1666666716337204
750,15000,0.0,0.0
751,15020,0.0,0.1666666716337204
752,15040,0.0,0.0833333358168602
753,15060,0.0,0.1666666716337204
754,15080,0.0,0.1666666716337204
755,15100,0.0,0.0
756,15120,0.0,0.1666666716337204
757,15140,0.0,0.0833333358168602
758,15160,0.0,0.25
759,15180,0.0,0.1666666716337204
760,15200,0.0,0.25
761,15220,0.0,0.1666666716337204
762,15240,0.0,0.4166666567325592
763,15260,0.0,0.0833333358168602
764,15280,0.0,0.1666666716337204
765,15300,0.0833333358168602,0.1666666716337204
766,15320,0.0,0.0833333358168602
767,15340,0.0,0.0833333358168602
