,step,train_error,validation_error
0,0,0.5,0.5833333134651184
1,20,0.75,0.6666666865348816
2,40,0.5833333134651184,0.6666666865348816
3,60,0.6666666865348816,0.9166666865348816
4,80,0.75,0.5
5,100,0.8333333134651184,0.6666666865348816
6,120,0.5833333134651184,0.8333333134651184
7,140,0.6666666865348816,0.9166666865348816
8,160,0.5833333134651184,0.6666666865348816
9,180,0.4166666567325592,0.8333333134651184
10,200,0.5833333134651184,0.8333333134651184
11,220,0.5833333134651184,0.9166666865348816
12,240,0.5833333134651184,0.9166666865348816
13,260,0.6666666865348816,0.9166666865348816
14,280,0.5,1.0
15,300,0.5,0.75
16,320,0.25,0.75
17,340,0.6666666865348816,0.5833333134651184
18,360,0.75,0.6666666865348816
19,380,0.75,0.5833333134651184
20,400,0.8333333134651184,0.5
21,420,0.5,0.75
22,440,0.8333333134651184,0.8333333134651184
23,460,0.3333333432674408,1.0
24,480,0.0833333358168602,0.5
25,500,0.25,0.5
26,520,0.5,0.75
27,540,0.4166666567325592,1.0
28,560,0.6666666865348816,0.5833333134651184
29,580,0.8333333134651184,0.75
30,600,0.6666666865348816,0.5
31,620,0.3333333432674408,0.3333333432674408
32,640,0.75,0.4166666567325592
33,660,0.5833333134651184,0.8333333134651184
34,680,0.5,0.5
35,700,0.6666666865348816,0.8333333134651184
36,720,0.25,0.3333333432674408
37,740,0.8333333134651184,0.5833333134651184
38,760,0.4166666567325592,0.4166666567325592
39,780,0.3333333432674408,0.25
40,800,0.75,0.4166666567325592
41,820,0.5,0.4166666567325592
42,840,0.4166666567325592,0.4166666567325592
43,860,0.4166666567325592,0.5
44,880,0.75,0.25
45,900,0.4166666567325592,0.5
46,920,0.1666666716337204,0.3333333432674408
47,940,0.1666666716337204,0.1666666716337204
48,960,0.25,0.5833333134651184
49,980,0.75,0.75
50,1000,0.3333333432674408,0.6666666865348816
51,1020,0.25,0.3333333432674408
52,1040,0.4166666567325592,0.4166666567325592
53,1060,0.3333333432674408,0.4166666567325592
54,1080,0.75,0.5833333134651184
55,1100,0.1666666716337204,0.25
56,1120,0.5,1.0
57,1140,0.4166666567325592,0.5833333134651184
58,1160,0.3333333432674408,0.3333333432674408
59,1180,0.3333333432674408,0.3333333432674408
60,1200,0.25,0.1666666716337204
61,1220,0.1666666716337204,0.3333333432674408
62,1240,0.6666666865348816,0.8333333134651184
63,1260,0.1666666716337204,0.3333333432674408
64,1280,0.5,0.5
65,1300,0.1666666716337204,0.9166666865348816
66,1320,0.4166666567325592,0.3333333432674408
67,1340,0.1666666716337204,0.25
68,1360,0.5833333134651184,0.8333333134651184
69,1380,0.5833333134651184,0.3333333432674408
70,1400,0.3333333432674408,0.4166666567325592
71,1420,0.3333333432674408,0.5833333134651184
72,1440,0.5833333134651184,0.5833333134651184
73,1460,0.25,0.4166666567325592
74,1480,0.8333333134651184,0.5
75,1500,0.4166666567325592,0.3333333432674408
76,1520,0.3333333432674408,0.4166666567325592
77,1540,0.1666666716337204,0.3333333432674408
78,1560,0.3333333432674408,0.3333333432674408
79,1580,0.1666666716337204,0.4166666567325592
80,1600,0.4166666567325592,0.3333333432674408
81,1620,0.4166666567325592,0.3333333432674408
82,1640,0.5,0.4166666567325592
83,1660,0.4166666567325592,0.0833333358168602
84,1680,0.4166666567325592,0.3333333432674408
85,1700,0.1666666716337204,0.6666666865348816
86,1720,0.1666666716337204,0.5833333134651184
87,1740,0.8333333134651184,0.3333333432674408
88,1760,0.4166666567325592,0.4166666567325592
89,1780,0.0,0.0833333358168602
90,1800,0.0833333358168602,0.25
91,1820,0.5833333134651184,0.1666666716337204
92,1840,0.6666666865348816,0.75
93,1860,0.1666666716337204,0.1666666716337204
94,1880,0.5,0.5833333134651184
95,1900,0.3333333432674408,0.3333333432674408
96,1920,0.1666666716337204,0.25
97,1940,0.5,0.4166666567325592
98,1960,0.0833333358168602,0.75
99,1980,0.3333333432674408,0.8333333134651184
100,2000,0.1666666716337204,0.3333333432674408
101,2020,0.4166666567325592,0.6666666865348816
102,2040,0.3333333432674408,0.5
103,2060,0.0833333358168602,0.25
104,2080,0.25,0.1666666716337204
105,2100,0.4166666567325592,0.1666666716337204
106,2120,0.25,0.4166666567325592
107,2140,0.25,0.1666666716337204
108,2160,0.5,0.3333333432674408
109,2180,0.4166666567325592,0.4166666567325592
110,2200,0.1666666716337204,0.5
111,2220,0.0833333358168602,0.5
112,2240,0.1666666716337204,0.1666666716337204
113,2260,0.4166666567325592,0.25
114,2280,0.3333333432674408,0.5
115,2300,0.0,0.0833333358168602
116,2320,0.1666666716337204,0.6666666865348816
117,2340,0.4166666567325592,0.25
118,2360,0.0833333358168602,0.25
119,2380,0.75,0.0833333358168602
120,2400,0.0,0.4166666567325592
121,2420,0.5,0.4166666567325592
122,2440,0.0,0.4166666567325592
123,2460,0.3333333432674408,0.3333333432674408
124,2480,0.1666666716337204,0.1666666716337204
125,2500,0.4166666567325592,0.0833333358168602
126,2520,0.3333333432674408,0.4166666567325592
127,2540,0.3333333432674408,0.5
128,2560,0.1666666716337204,0.4166666567325592
129,2580,0.25,0.4166666567325592
130,2600,0.1666666716337204,0.6666666865348816
131,2620,0.0,0.75
132,2640,0.25,0.3333333432674408
133,2660,0.1666666716337204,0.1666666716337204
134,2680,0.4166666567325592,0.5
135,2700,0.0833333358168602,0.25
136,2720,0.1666666716337204,0.5
137,2740,0.25,0.0833333358168602
138,2760,0.25,0.5
139,2780,0.4166666567325592,0.5
140,2800,0.1666666716337204,0.3333333432674408
141,2820,0.3333333432674408,0.0833333358168602
142,2840,0.1666666716337204,0.3333333432674408
143,2860,0.0833333358168602,0.3333333432674408
144,2880,0.0833333358168602,0.1666666716337204
145,2900,0.6666666865348816,1.0
146,2920,0.3333333432674408,0.5833333134651184
147,2940,0.0833333358168602,0.25
148,2960,0.1666666716337204,0.5833333134651184
149,2980,0.0,0.5
150,3000,0.0833333358168602,0.1666666716337204
151,3020,0.1666666716337204,0.6666666865348816
152,3040,0.25,0.6666666865348816
153,3060,0.25,0.5
154,3080,0.0833333358168602,0.3333333432674408
155,3100,0.3333333432674408,0.25
156,3120,0.0833333358168602,0.5
157,3140,0.0833333358168602,0.1666666716337204
158,3160,0.5833333134651184,0.25
159,3180,0.8333333134651184,0.8333333134651184
160,3200,0.0,0.1666666716337204
161,3220,0.1666666716337204,1.0
162,3240,0.1666666716337204,0.25
163,3260,0.5,0.1666666716337204
164,3280,0.0833333358168602,0.3333333432674408
165,3300,0.0833333358168602,0.6666666865348816
166,3320,0.0833333358168602,0.5833333134651184
167,3340,0.4166666567325592,0.3333333432674408
168,3360,0.1666666716337204,0.4166666567325592
169,3380,0.1666666716337204,0.75
170,3400,0.75,0.4166666567325592
171,3420,0.0,0.25
172,3440,0.3333333432674408,0.4166666567325592
173,3460,0.25,0.4166666567325592
174,3480,0.0,0.4166666567325592
175,3500,0.8333333134651184,0.9166666865348816
176,3520,0.0,0.25
177,3540,0.0,0.4166666567325592
178,3560,0.0833333358168602,0.3333333432674408
179,3580,0.5833333134651184,0.5
180,3600,0.4166666567325592,0.4166666567325592
181,3620,0.3333333432674408,0.5833333134651184
182,3640,0.0833333358168602,0.6666666865348816
183,3660,0.5,0.4166666567325592
184,3680,0.25,0.3333333432674408
185,3700,0.0,0.0833333358168602
186,3720,0.0,0.5833333134651184
187,3740,0.6666666865348816,0.9166666865348816
188,3760,0.0,0.3333333432674408
189,3780,0.4166666567325592,0.4166666567325592
190,3800,0.0833333358168602,0.5833333134651184
191,3820,0.4166666567325592,0.6666666865348816
192,3840,0.0,0.4166666567325592
193,3860,0.0,0.4166666567325592
194,3880,0.0,0.1666666716337204
195,3900,0.4166666567325592,0.0833333358168602
196,3920,0.3333333432674408,0.3333333432674408
197,3940,0.0,0.3333333432674408
198,3960,0.0833333358168602,0.3333333432674408
199,3980,0.0,0.1666666716337204
200,4000,0.0,0.25
201,4020,0.0,0.3333333432674408
202,4040,0.0,0.1666666716337204
203,4060,0.3333333432674408,0.5
204,4080,0.25,0.4166666567325592
205,4100,0.1666666716337204,0.4166666567325592
206,4120,0.0833333358168602,0.25
207,4140,0.0,0.5833333134651184
208,4160,0.3333333432674408,0.4166666567325592
209,4180,0.0,0.1666666716337204
210,4200,0.0833333358168602,0.1666666716337204
211,4220,0.0,0.5
212,4240,0.1666666716337204,0.1666666716337204
213,4260,0.25,0.4166666567325592
214,4280,0.0,0.25
215,4300,0.0,0.1666666716337204
216,4320,0.0,0.3333333432674408
217,4340,0.0,0.3333333432674408
218,4360,0.3333333432674408,0.6666666865348816
219,4380,0.0833333358168602,0.25
220,4400,0.0,0.25
221,4420,0.25,0.5833333134651184
222,4440,0.0833333358168602,0.5833333134651184
223,4460,0.0833333358168602,0.1666666716337204
224,4480,0.5,0.5833333134651184
225,4500,0.0,0.3333333432674408
226,4520,0.3333333432674408,0.6666666865348816
227,4540,0.0,0.1666666716337204
228,4560,0.0,0.5
229,4580,0.0,0.1666666716337204
230,4600,0.0,0.1666666716337204
231,4620,0.0,0.25
232,4640,0.5,0.8333333134651184
233,4660,0.0833333358168602,0.5833333134651184
234,4680,0.0,0.3333333432674408
235,4700,0.0,0.1666666716337204
236,4720,0.0833333358168602,0.25
237,4740,0.6666666865348816,0.3333333432674408
238,4760,0.0,0.3333333432674408
239,4780,0.0833333358168602,0.0833333358168602
