,step,train_error,validation_error
0,0,0.6666666865348816,0.6666666269302368
1,20,0.6666666865348816,0.7916666269302368
2,40,0.4166666567325592,0.6666666269302368
3,60,0.5,0.625
4,80,0.8333333134651184,0.6666666865348816
5,100,0.6666666865348816,0.625
6,120,0.5833333134651184,0.6666666269302368
7,140,0.9166666865348816,0.75
8,160,0.5,0.8333333134651184
9,180,0.5833333134651184,0.8333333134651184
10,200,0.4166666567325592,0.75
11,220,0.8333333134651184,0.9166666865348816
12,240,0.9166666865348816,0.8333333730697632
13,260,0.6666666865348816,1.0
14,280,0.6666666865348816,0.8333333730697632
15,300,0.8333333134651184,0.8333333134651184
16,320,0.5833333134651184,0.75
17,340,0.5833333134651184,0.7083333730697632
18,360,0.6666666865348816,0.7083333730697632
19,380,0.5,0.7083333730697632
20,400,0.4166666567325592,0.7083333134651184
21,420,0.6666666865348816,0.625
22,440,0.4166666567325592,0.5416666269302368
23,460,0.5,0.5416666269302368
24,480,0.4166666567325592,0.4166666865348816
25,500,0.4166666567325592,0.5
26,520,0.4166666567325592,0.4166666865348816
27,540,0.3333333432674408,0.4583333134651184
28,560,0.6666666865348816,0.2916666567325592
29,580,0.0833333358168602,0.25
30,600,0.6666666865348816,0.375
31,620,0.6666666865348816,0.7083333730697632
32,640,0.6666666865348816,0.7083333134651184
33,660,0.5,0.6666666269302368
34,680,0.5833333134651184,0.4166666865348816
35,700,0.5833333134651184,0.25
36,720,0.5,0.5833333134651184
37,740,0.4166666567325592,0.5
38,760,0.25,0.75
39,780,0.25,0.2916666567325592
40,800,0.6666666865348816,0.2916666567325592
41,820,0.3333333432674408,0.3333333432674408
42,840,0.25,0.4583333134651184
43,860,0.1666666716337204,0.4166666865348816
44,880,0.3333333432674408,0.4583333134651184
45,900,0.5833333134651184,0.4583333134651184
46,920,0.3333333432674408,0.2083333432674408
47,940,0.5,0.3333333432674408
48,960,0.5833333134651184,0.4166666865348816
49,980,0.25,0.2916666865348816
50,1000,0.25,0.5416666269302368
51,1020,0.3333333432674408,0.2083333432674408
52,1040,0.4166666567325592,0.5
53,1060,0.5833333134651184,0.2916666567325592
54,1080,0.25,0.375
55,1100,0.1666666716337204,0.4583333134651184
56,1120,0.5,0.6666666865348816
57,1140,0.1666666716337204,0.4583333134651184
58,1160,0.6666666865348816,0.3333333432674408
59,1180,0.4166666567325592,0.2916666567325592
60,1200,0.4166666567325592,0.2916666865348816
61,1220,0.75,0.4166666567325592
62,1240,0.4166666567325592,0.25
63,1260,0.6666666865348816,0.3333333432674408
64,1280,0.5833333134651184,0.2083333432674408
65,1300,0.1666666716337204,0.375
66,1320,0.5,0.5
67,1340,0.5833333134651184,0.3333333134651184
68,1360,0.25,0.1666666716337204
69,1380,0.1666666716337204,0.375
70,1400,0.3333333432674408,0.25
71,1420,0.3333333432674408,0.375
72,1440,0.5,0.5416666865348816
73,1460,0.1666666716337204,0.25
74,1480,0.3333333432674408,0.25
75,1500,0.1666666716337204,0.25
76,1520,0.3333333432674408,0.25
77,1540,0.6666666865348816,0.2916666865348816
78,1560,0.4166666567325592,0.2916666865348816
79,1580,0.3333333432674408,0.375
80,1600,0.5833333134651184,0.375
81,1620,0.1666666716337204,0.2916666865348816
82,1640,0.4166666567325592,0.1666666716337204
83,1660,0.1666666716337204,0.3333333134651184
84,1680,0.4166666567325592,0.2083333432674408
85,1700,0.25,0.0833333358168602
86,1720,0.5,0.1666666716337204
87,1740,0.25,0.0833333358168602
88,1760,0.5,0.2083333432674408
89,1780,0.4166666567325592,0.5416666269302368
90,1800,0.0833333358168602,0.2916666567325592
91,1820,0.25,0.5416666865348816
92,1840,0.3333333432674408,0.2916666865348816
93,1860,0.1666666716337204,0.3333333432674408
94,1880,0.1666666716337204,0.125
95,1900,0.3333333432674408,0.2083333432674408
96,1920,0.3333333432674408,0.5
97,1940,0.5,0.4166666865348816
98,1960,0.0,0.3333333432674408
99,1980,0.5833333134651184,0.2916666865348816
100,2000,0.4166666567325592,0.2083333432674408
101,2020,0.25,0.3333333432674408
102,2040,0.5833333134651184,0.4583333134651184
103,2060,0.9166666865348816,0.1666666716337204
104,2080,0.0833333358168602,0.3333333432674408
105,2100,0.3333333432674408,0.25
106,2120,0.5,0.4166666567325592
107,2140,0.3333333432674408,0.0833333358168602
108,2160,0.25,0.2916666567325592
109,2180,0.4166666567325592,0.25
110,2200,0.5833333134651184,0.5416666269302368
111,2220,0.1666666716337204,0.2083333432674408
112,2240,0.0833333358168602,0.4166666567325592
113,2260,0.25,0.5416666269302368
114,2280,0.25,0.2083333432674408
115,2300,0.0833333358168602,0.3333333432674408
116,2320,0.25,0.375
117,2340,0.1666666716337204,0.1666666716337204
118,2360,0.0833333358168602,0.1666666716337204
119,2380,0.4166666567325592,0.2916666865348816
120,2400,0.4166666567325592,0.2916666865348816
121,2420,0.3333333432674408,0.2083333432674408
122,2440,0.5,0.2916666865348816
123,2460,0.5833333134651184,0.3333333134651184
124,2480,0.0833333358168602,0.3333333432674408
125,2500,0.0,0.125
126,2520,0.25,0.2083333432674408
127,2540,0.0833333358168602,0.125
128,2560,0.3333333432674408,0.2916666567325592
129,2580,0.5833333134651184,0.4166666567325592
130,2600,0.25,0.3333333134651184
131,2620,0.25,0.1666666716337204
132,2640,0.4166666567325592,0.1666666716337204
133,2660,0.1666666716337204,0.1666666716337204
134,2680,0.25,0.4583333134651184
135,2700,0.5833333134651184,0.2916666865348816
136,2720,0.25,0.5
137,2740,0.25,0.25
138,2760,0.25,0.2083333432674408
139,2780,0.1666666716337204,0.2916666865348816
140,2800,0.0833333358168602,0.2083333432674408
141,2820,0.0,0.875
142,2840,0.9166666865348816,0.0833333358168602
143,2860,0.1666666716337204,0.4166666865348816
144,2880,0.1666666716337204,0.4583333134651184
145,2900,0.4166666567325592,0.125
146,2920,0.25,0.2916666865348816
147,2940,0.1666666716337204,0.4583333134651184
148,2960,0.4166666567325592,0.1666666716337204
149,2980,0.1666666716337204,0.4583333134651184
150,3000,0.25,0.3333333432674408
151,3020,1.0,0.4166666567325592
152,3040,0.5833333134651184,0.375
153,3060,0.25,0.2916666865348816
154,3080,0.4166666567325592,0.2916666865348816
155,3100,0.0,0.2916666567325592
156,3120,0.0833333358168602,0.125
157,3140,0.25,0.1666666716337204
158,3160,0.3333333432674408,0.5416666865348816
159,3180,0.4166666567325592,0.3333333432674408
160,3200,0.0,0.1666666716337204
161,3220,0.0,0.5
162,3240,0.1666666716337204,0.3333333432674408
163,3260,0.4166666567325592,0.2916666865348816
164,3280,0.1666666716337204,0.25
165,3300,0.4166666567325592,0.6666666865348816
166,3320,0.0833333358168602,0.2916666567325592
167,3340,0.5,0.75
168,3360,0.25,0.2916666567325592
169,3380,0.3333333432674408,0.4583333134651184
170,3400,0.3333333432674408,0.25
171,3420,0.25,0.2916666865348816
172,3440,0.0,0.25
173,3460,0.3333333432674408,0.5833333134651184
174,3480,0.5833333134651184,0.5416666269302368
175,3500,0.1666666716337204,0.0833333358168602
176,3520,0.0833333358168602,0.2083333432674408
177,3540,0.0833333358168602,0.2083333432674408
178,3560,0.25,0.3333333134651184
179,3580,0.3333333432674408,0.1666666716337204
180,3600,0.0833333358168602,0.4166666567325592
181,3620,0.3333333432674408,0.4583333134651184
182,3640,0.25,0.2083333432674408
183,3660,0.1666666716337204,0.0833333358168602
184,3680,0.3333333432674408,0.3333333134651184
185,3700,0.25,0.125
186,3720,0.6666666865348816,0.0833333358168602
187,3740,0.1666666716337204,0.4166666865348816
188,3760,0.75,0.25
189,3780,0.0833333358168602,0.3333333134651184
190,3800,0.4166666567325592,0.3333333134651184
191,3820,0.4166666567325592,0.125
192,3840,0.25,0.2083333432674408
193,3860,0.1666666716337204,0.3333333134651184
194,3880,0.5,0.4166666865348816
195,3900,0.0,0.0833333358168602
196,3920,0.1666666716337204,0.3333333432674408
197,3940,0.0,0.25
198,3960,0.1666666716337204,0.125
199,3980,0.0,0.4166666865348816
200,4000,0.25,0.75
201,4020,0.1666666716337204,0.5833333134651184
202,4040,0.1666666716337204,0.1666666716337204
203,4060,0.5,0.4166666567325592
204,4080,0.0833333358168602,0.125
205,4100,0.5,0.0833333358168602
206,4120,0.25,0.625
207,4140,0.1666666716337204,0.7083333730697632
208,4160,0.1666666716337204,0.5
209,4180,0.0833333358168602,0.5416666269302368
210,4200,0.0833333358168602,0.3333333432674408
211,4220,0.0833333358168602,0.25
212,4240,0.0833333358168602,0.125
213,4260,0.0,0.2083333432674408
214,4280,0.25,0.2916666865348816
215,4300,0.0,0.0833333358168602
216,4320,0.0833333358168602,0.2916666865348816
217,4340,0.4166666567325592,0.2916666567325592
218,4360,0.0833333358168602,0.2916666567325592
219,4380,0.0,0.125
220,4400,0.0,0.2916666567325592
221,4420,0.8333333134651184,0.4166666567325592
222,4440,0.25,0.25
223,4460,0.1666666716337204,0.3333333432674408
224,4480,0.1666666716337204,0.1666666716337204
225,4500,0.6666666865348816,0.1666666716337204
226,4520,0.0833333358168602,0.4166666865348816
227,4540,0.0,0.375
228,4560,0.0833333358168602,0.3333333134651184
229,4580,0.6666666865348816,0.25
230,4600,0.25,0.5833333730697632
231,4620,0.0,0.1666666716337204
232,4640,0.0,0.2916666865348816
233,4660,0.8333333134651184,0.0833333358168602
234,4680,0.1666666716337204,0.625
235,4700,0.0,0.1666666716337204
236,4720,0.0833333358168602,0.125
237,4740,0.0,0.25
238,4760,0.0,0.2083333432674408
239,4780,0.0,0.625
240,4800,0.0,0.1666666716337204
241,4820,0.0,0.125
242,4840,0.0,0.0833333358168602
243,4860,0.0833333358168602,0.2083333432674408
244,4880,0.0,0.0833333358168602
245,4900,0.0833333358168602,0.0833333358168602
246,4920,0.0833333358168602,0.25
247,4940,0.0,0.125
248,4960,0.4166666567325592,0.2083333432674408
249,4980,0.1666666716337204,0.25
250,5000,0.0,0.2083333432674408
251,5020,0.0,0.625
252,5040,0.0833333358168602,0.4166666865348816
253,5060,0.1666666716337204,0.2083333432674408
254,5080,0.0,0.125
255,5100,0.0,0.1666666716337204
256,5120,0.0833333358168602,0.0833333358168602
257,5140,0.1666666716337204,0.25
258,5160,0.0,0.0833333358168602
259,5180,0.25,0.1666666716337204
260,5200,0.0,0.1666666716337204
261,5220,0.5833333134651184,0.7083333730697632
262,5240,0.0833333358168602,0.25
263,5260,0.5,0.3333333432674408
264,5280,0.0833333358168602,0.2916666865348816
265,5300,0.0,0.2083333432674408
266,5320,0.25,0.2083333432674408
267,5340,0.0,0.5833333730697632
268,5360,0.1666666716337204,0.5
269,5380,0.0,0.4166666567325592
270,5400,0.0833333358168602,0.3333333432674408
271,5420,0.0,0.0416666679084301
272,5440,0.0833333358168602,0.1666666716337204
273,5460,0.0,0.2916666865348816
274,5480,0.0,0.25
275,5500,0.0,0.1666666716337204
276,5520,0.0,0.1666666716337204
277,5540,0.8333333134651184,0.125
278,5560,0.0,0.2083333432674408
279,5580,0.0,0.5416666269302368
280,5600,0.1666666716337204,0.125
281,5620,0.0833333358168602,0.2916666567325592
282,5640,0.0,0.25
283,5660,0.1666666716337204,0.1666666716337204
284,5680,0.1666666716337204,0.4583333134651184
285,5700,0.25,0.3333333134651184
286,5720,0.1666666716337204,0.4166666567325592
287,5740,0.0833333358168602,0.2083333432674408
288,5760,0.0,0.4583333134651184
289,5780,0.1666666716337204,0.25
290,5800,0.0833333358168602,0.2083333432674408
291,5820,0.3333333432674408,0.0
292,5840,0.6666666865348816,0.125
293,5860,0.0833333358168602,0.0833333358168602
294,5880,0.0,0.5
295,5900,0.0,0.2083333432674408
296,5920,0.25,0.4166666865348816
297,5940,0.25,0.3333333432674408
298,5960,0.0,0.125
299,5980,0.0,0.2916666865348816
300,6000,0.0,0.125
301,6020,0.0,0.2083333432674408
302,6040,0.0,0.125
