,step,train_error,validation_error
0,0,0.5833333134651184,0.8333333134651184
1,20,0.5833333134651184,0.6666666865348816
2,40,0.6666666865348816,0.75
3,60,0.75,0.6666666865348816
4,80,0.75,0.75
5,100,0.6666666865348816,0.5833333134651184
6,120,0.6666666865348816,0.6666666865348816
7,140,0.5,0.75
8,160,0.4166666567325592,1.0
9,180,0.6666666865348816,1.0
10,200,0.6666666865348816,0.6666666865348816
11,220,0.6666666865348816,0.5833333134651184
12,240,0.5833333134651184,0.75
13,260,0.4166666567325592,0.9166666865348816
14,280,0.5833333134651184,0.6666666865348816
15,300,0.25,0.5833333134651184
16,320,0.75,0.75
17,340,0.5,0.4166666567325592
18,360,0.3333333432674408,0.75
19,380,0.6666666865348816,0.6666666865348816
20,400,0.5833333134651184,0.5
21,420,0.4166666567325592,0.6666666865348816
22,440,0.4166666567325592,0.5
23,460,0.3333333432674408,0.75
24,480,0.5,0.9166666865348816
25,500,0.3333333432674408,0.75
26,520,0.4166666567325592,0.4166666567325592
27,540,0.3333333432674408,0.3333333432674408
28,560,0.5,0.8333333134651184
29,580,0.5833333134651184,0.75
30,600,0.5833333134651184,0.5
31,620,0.25,0.5
32,640,0.75,0.5833333134651184
33,660,0.5833333134651184,0.6666666865348816
34,680,0.5,0.6666666865348816
35,700,0.8333333134651184,0.6666666865348816
36,720,0.5,0.9166666865348816
37,740,0.75,0.8333333134651184
38,760,0.5833333134651184,0.9166666865348816
39,780,0.3333333432674408,0.4166666567325592
40,800,0.3333333432674408,0.9166666865348816
41,820,0.5,0.5
42,840,0.3333333432674408,0.5833333134651184
43,860,0.4166666567325592,0.75
44,880,0.6666666865348816,0.75
45,900,0.4166666567325592,0.4166666567325592
46,920,0.25,0.8333333134651184
47,940,0.4166666567325592,0.5833333134651184
48,960,0.4166666567325592,0.75
49,980,0.4166666567325592,0.3333333432674408
50,1000,0.5,0.5
51,1020,0.5,0.75
52,1040,0.4166666567325592,0.3333333432674408
53,1060,0.5,0.4166666567325592
54,1080,0.1666666716337204,0.8333333134651184
55,1100,0.3333333432674408,0.4166666567325592
56,1120,0.6666666865348816,0.6666666865348816
57,1140,0.3333333432674408,0.75
58,1160,0.25,0.5
59,1180,0.4166666567325592,0.6666666865348816
60,1200,0.4166666567325592,0.75
61,1220,0.5,0.8333333134651184
62,1240,0.3333333432674408,0.3333333432674408
63,1260,0.0,0.3333333432674408
64,1280,0.6666666865348816,0.75
65,1300,0.5833333134651184,0.25
66,1320,0.4166666567325592,0.5
67,1340,0.5833333134651184,0.4166666567325592
68,1360,0.5,0.5
69,1380,0.5,0.5833333134651184
70,1400,0.5833333134651184,0.3333333432674408
71,1420,0.25,0.5833333134651184
72,1440,0.25,0.75
73,1460,0.4166666567325592,0.75
74,1480,0.4166666567325592,0.8333333134651184
75,1500,0.4166666567325592,0.25
76,1520,0.5833333134651184,0.1666666716337204
77,1540,0.4166666567325592,0.3333333432674408
78,1560,0.5833333134651184,0.0
79,1580,0.6666666865348816,0.9166666865348816
80,1600,0.5,0.5833333134651184
81,1620,0.0833333358168602,0.4166666567325592
82,1640,0.25,0.5833333134651184
83,1660,0.6666666865348816,0.4166666567325592
84,1680,0.4166666567325592,0.3333333432674408
85,1700,0.3333333432674408,0.0833333358168602
86,1720,0.3333333432674408,0.6666666865348816
87,1740,0.5,0.6666666865348816
88,1760,0.4166666567325592,0.4166666567325592
89,1780,0.3333333432674408,0.5833333134651184
90,1800,0.1666666716337204,0.6666666865348816
91,1820,0.1666666716337204,0.3333333432674408
92,1840,0.1666666716337204,0.5833333134651184
93,1860,0.25,0.4166666567325592
94,1880,0.4166666567325592,0.3333333432674408
95,1900,0.0833333358168602,0.25
96,1920,0.25,0.5
97,1940,0.5,0.4166666567325592
98,1960,0.25,0.3333333432674408
99,1980,0.1666666716337204,0.25
100,2000,0.0833333358168602,0.8333333134651184
101,2020,0.5833333134651184,0.5
102,2040,0.5833333134651184,0.4166666567325592
103,2060,0.3333333432674408,0.5
104,2080,0.0833333358168602,0.5
105,2100,0.4166666567325592,0.6666666865348816
106,2120,0.1666666716337204,0.3333333432674408
107,2140,0.3333333432674408,0.1666666716337204
108,2160,0.4166666567325592,0.5833333134651184
109,2180,0.6666666865348816,0.1666666716337204
110,2200,0.25,0.4166666567325592
111,2220,0.3333333432674408,0.5
112,2240,0.4166666567325592,0.4166666567325592
113,2260,0.1666666716337204,0.0833333358168602
114,2280,0.6666666865348816,0.3333333432674408
115,2300,0.25,0.4166666567325592
116,2320,0.5833333134651184,0.6666666865348816
117,2340,0.25,0.5833333134651184
118,2360,0.75,0.5
119,2380,0.3333333432674408,0.4166666567325592
120,2400,0.1666666716337204,0.5833333134651184
121,2420,0.4166666567325592,0.1666666716337204
122,2440,0.8333333134651184,0.4166666567325592
123,2460,0.3333333432674408,0.4166666567325592
124,2480,0.3333333432674408,0.5
125,2500,0.1666666716337204,0.4166666567325592
126,2520,0.25,0.4166666567325592
127,2540,0.1666666716337204,0.5
128,2560,0.9166666865348816,0.8333333134651184
129,2580,0.1666666716337204,0.3333333432674408
130,2600,0.1666666716337204,0.3333333432674408
131,2620,0.0833333358168602,0.3333333432674408
132,2640,0.3333333432674408,0.25
133,2660,0.6666666865348816,0.0833333358168602
134,2680,0.25,0.5833333134651184
135,2700,0.6666666865348816,0.3333333432674408
136,2720,0.25,0.1666666716337204
137,2740,0.3333333432674408,0.5
138,2760,0.25,0.5
139,2780,0.4166666567325592,0.5833333134651184
140,2800,0.0833333358168602,0.4166666567325592
141,2820,0.5833333134651184,0.4166666567325592
142,2840,0.3333333432674408,0.6666666865348816
143,2860,0.4166666567325592,0.25
144,2880,0.25,0.8333333134651184
145,2900,0.0833333358168602,0.3333333432674408
146,2920,0.5,0.1666666716337204
147,2940,0.1666666716337204,0.3333333432674408
148,2960,0.3333333432674408,0.25
149,2980,0.0833333358168602,0.25
150,3000,0.0,0.75
151,3020,0.1666666716337204,0.3333333432674408
152,3040,0.4166666567325592,0.1666666716337204
153,3060,0.0833333358168602,0.3333333432674408
154,3080,0.4166666567325592,0.0833333358168602
155,3100,0.0833333358168602,0.3333333432674408
156,3120,0.25,0.8333333134651184
157,3140,0.3333333432674408,0.5833333134651184
158,3160,0.0833333358168602,0.1666666716337204
159,3180,0.1666666716337204,0.25
160,3200,0.25,0.3333333432674408
161,3220,0.5,0.0833333358168602
162,3240,0.0833333358168602,0.3333333432674408
163,3260,0.1666666716337204,0.5
164,3280,0.3333333432674408,0.5833333134651184
165,3300,0.1666666716337204,0.0833333358168602
166,3320,0.5,0.3333333432674408
167,3340,0.4166666567325592,0.3333333432674408
168,3360,0.0833333358168602,0.3333333432674408
169,3380,0.5,0.5833333134651184
170,3400,0.1666666716337204,0.5
171,3420,0.3333333432674408,0.25
172,3440,0.0833333358168602,0.1666666716337204
173,3460,0.0833333358168602,0.5833333134651184
174,3480,0.25,0.4166666567325592
175,3500,0.3333333432674408,0.5833333134651184
176,3520,0.3333333432674408,0.6666666865348816
177,3540,0.0833333358168602,0.25
178,3560,0.25,0.5
179,3580,0.25,0.75
180,3600,0.25,0.4166666567325592
181,3620,0.0,0.1666666716337204
182,3640,0.5,0.3333333432674408
183,3660,0.3333333432674408,0.25
184,3680,0.1666666716337204,0.6666666865348816
185,3700,0.3333333432674408,0.25
186,3720,0.4166666567325592,0.8333333134651184
187,3740,0.3333333432674408,0.5833333134651184
188,3760,0.0833333358168602,0.25
189,3780,0.4166666567325592,0.0833333358168602
190,3800,0.1666666716337204,0.5
191,3820,0.1666666716337204,0.5833333134651184
192,3840,0.0,0.4166666567325592
193,3860,0.8333333134651184,0.4166666567325592
194,3880,0.0833333358168602,0.25
195,3900,0.3333333432674408,0.4166666567325592
196,3920,0.0833333358168602,0.25
197,3940,0.25,0.5833333134651184
198,3960,0.0,0.0
199,3980,0.0833333358168602,0.4166666567325592
200,4000,0.0833333358168602,0.4166666567325592
201,4020,0.25,0.5833333134651184
202,4040,0.3333333432674408,0.75
203,4060,0.0,0.5
204,4080,0.4166666567325592,0.25
205,4100,0.0833333358168602,0.5
206,4120,0.3333333432674408,0.25
207,4140,0.1666666716337204,0.75
208,4160,0.0833333358168602,0.1666666716337204
209,4180,0.0833333358168602,0.1666666716337204
210,4200,0.5833333134651184,0.1666666716337204
211,4220,0.1666666716337204,0.6666666865348816
212,4240,0.0,0.1666666716337204
213,4260,0.0833333358168602,0.1666666716337204
214,4280,0.0,0.6666666865348816
215,4300,0.0,0.75
216,4320,0.0,0.5833333134651184
217,4340,0.25,0.0833333358168602
218,4360,0.0,0.4166666567325592
219,4380,0.0,0.3333333432674408
